,time_step 1,time_step 2,time_step 3,time_step 4,time_step 5,time_step 6,time_step 7,time_step 8,time_step 9,time_step 10,time_step 11,time_step 12,time_step 13,time_step 14,time_step 15,time_step 16,time_step 17,time_step 18,time_step 19,time_step 20,time_step 21,time_step 22,time_step 23,time_step 24,time_step 25,time_step 26,time_step 27,time_step 28,time_step 29,time_step 30,time_step 31,time_step 32,time_step 33,time_step 34,time_step 35,time_step 36
Episode 337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.330672,209.21242,320.703681,442.45682,553.573297,670.576042,764.018051,880.460925,976.144755,1084.075365,1180.565365,1280.802746
Episode 338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.95202,215.758307,331.108443,457.552475,572.568864,693.959491,789.964651,910.796665,1009.248403,1120.929095,1220.272386,1323.670313,1625.005726
Episode 339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.602763,242.261583,373.101711,518.301386,648.809228,787.582325,893.616635,1031.731064,1140.963453,1267.303307,1377.716829,1493.382841,1829.253721,2182.601179
Episode 340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.392934,256.715587,396.068813,551.612056,690.71219,839.14867,950.818231,1098.589608,1213.902081,1348.482982,1465.159199,1587.762131,1942.977055,2317.934164,2685.4779
Episode 341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.327283,201.914066,309.39095,426.421564,533.826871,646.752476,738.074706,850.656778,944.151776,1049.003903,1143.323452,1241.142947,1526.153357,1822.836675,2115.185789,2411.12196
Episode 342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.562851,197.573417,302.584405,416.667639,521.690977,631.967377,721.824842,831.824841,923.768652,1026.483061,1119.229562,1215.301861,1495.199511,1786.204342,2073.134354,2363.499716,2624.67196
Episode 343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.135003,196.561292,301.055028,414.55165,519.144603,628.96198,718.619962,828.21614,919.968622,1022.393388,1114.962875,1210.83467,1489.970626,1780.151854,2066.332855,2355.953221,2616.655532,2807.263295
Episode 344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.270838,209.421909,321.545408,444.340012,556.69396,675.254856,770.054849,888.421257,985.733909,1095.674786,1193.981176,1296.203626,1592.927106,1902.770445,2207.927474,2517.198844,2792.261796,2984.31671,3212.417146
Episode 345,0,0.757146,0.509652,0.818926,0.557688,0.615171,0.398359,1.31665,1.475731,0.806116,0.716507,0.544686,0,0.454193,0.652391,0.790993,1.446419,1.104085,0.887374,1.414058,1.43843,1.168539,0.389887,0.668517,1.83276,1.325942,1.269825,0.575573,0,0.537034,0,0,0,0,0,0
Episode 346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.491951,207.558297,318.696947,440.353541,551.841553,669.462471,763.808389,881.309538,978.163171,1087.439332,1185.298513,1287.018771,1582.067028,1890.07485,2193.521987,2501.063369,2774.962038,2967.130775,3194.795111,3434.158097
Episode 347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.619316,222.950601,343.287415,476.185831,597.100926,725.359512,826.011218,954.219543,1057.905189,1176.393423,1281.312433,1390.843276,1707.384423,2039.437016,2366.117792,2697.737123,2989.276743,3183.328251,3419.724974,3670.088411,3854.768306
Episode 348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.978254,213.967964,329.161736,455.886487,571.77488,694.422556,791.921723,914.615412,1014.937001,1128.810854,1230.295528,1336.013053,1641.575371,1961.407528,2276.38291,2595.93858,2878.80608,3072.316808,3304.645745,3549.788166,3734.675511,3939.29249
Episode 349,0,0,0,0,0,0,0,0,0,0,0,0,0,99.687836,218.378813,336.365866,466.580724,585.497706,711.602736,811.267228,937.526973,1040.225739,1157.251406,1261.217422,1369.669934,1682.44064,2010.375967,2333.246286,2661.025719,2950.023829,3144.433166,3379.938322,3629.019879,3814.261312,4020.394063,4331.400262
Episode 350,0,0,0,0,0,0,0,0,0,0,0,0,111.034209,247.001579,382.250549,533.633258,670.394576,816.667846,928.389962,1075.01909,1190.801074,1325.417716,1442.917649,1566.331772,1920.008993,2293.736168,2660.902522,3034.617735,3357.350237,3555.544979,3807.852783,4078.052562,4264.118106,4477.697997,4829.548556,5208.215856
Episode 351,0,0,0,0,0,0,0,0,0,0,0,93.341399,202.780529,311.909754,431.520211,541.84045,658.358669,752.675189,869.531722,966.523233,1075.697849,1173.835751,1275.810074,1569.841652,1876.923654,2179.829812,2487.038778,2761.266281,2954.796348,3183.393096,3423.594548,3609.222484,3812.684278,4105.874734,4416.499552,4377.336838
Episode 352,0,0,0,0,0,0,0,0,0,0,98.369839,215.647403,332.773171,462.294243,581.107521,707.27281,807.507922,934.211112,1037.654518,1155.431535,1260.266676,1369.628701,1683.468518,2012.768173,2337.240998,2666.861528,2957.668459,3153.340081,3390.354389,3641.062859,3827.361645,4034.690858,4347.969531,4681.874301,4626.406425,4710.897256
Episode 353,0,0,0,0,0,0,0,0,0,88.424653,190.792953,293.235135,404.887373,508.819417,618.230359,708.649293,818.57125,911.406906,1014.826468,1108.7225,1205.971318,1486.16714,1777.865552,2066.06843,2358.141252,2621.540326,2814.523134,3038.107021,3271.836674,3457.834197,3659.401796,3939.522422,4234.967069,4207.673056,4284.178697,4241.447231
Episode 354,0,0,0,0,0,0,0,0,89.804165,194.556035,299.626747,414.652037,521.625356,634.536744,727.260021,840.854375,936.223548,1042.945308,1139.487585,1239.637326,1527.231917,1827.269371,2123.63692,2424.236623,2694.056183,2888.129669,3115.119462,3353.033314,3539.53421,3742.78748,4030.692322,4335.146799,4301.909359,4380.567029,4330.589491,4299.446721
Episode 355,0,16.399494,27.545879,17.18061,10.875305,16.30721,148.591704,879.506745,2156.06099,2777.481762,2870.088815,2835.897203,2778.267391,2743.12739,2896.606256,2485.829037,1388.096775,339.022138,56.91089,65.23697,100.583477,48.748346,2.025434,1.399671,2.353286,14.294141,11.342336,19.467501,9.775508,0,87.773946,639.938941,1910.292994,2633.426767,2730.478597,2707.809773
Episode 356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 357,2951.742454,3314.428843,3477.733983,3555.796484,3616.020154,3666.407353,3729.692422,3779.290221,3872.833887,3922.842958,3972.114401,4027.31357,4060.067069,4005.444354,3965.430045,3952.368116,3943.022617,3906.563677,3925.020098,3905.106047,3874.606619,3810.55504,3796.173493,3791.683003,3761.56237,3707.228354,3682.661714,3655.293606,3619.9637,3579.786219,3537.443007,3499.61407,3464.409878,3444.907782,3396.102657,3343.424023
Episode 358,3004.35639,3452.891813,3595.552152,3682.641148,3746.217479,3819.730989,3874.231288,3980.460629,4033.020916,4083.924437,4141.591037,4171.235992,4108.735423,4063.956521,4052.358496,4045.276297,4004.442113,4031.777042,4011.373682,3977.72948,3902.206023,3888.514566,3887.139041,3853.762857,3791.03189,3765.435838,3736.320766,3697.234445,3652.064074,3604.1615,3561.884795,3522.875728,3503.507751,3447.447909,3386.519041,3324.908273
Episode 359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 365,0,0.646041,0.935115,0.572872,0.544458,0.432639,0,0.381234,0.557746,0.686239,1.269999,0.979133,0.793599,1.273755,1.303791,1.064922,0.357014,0.614743,1.691703,1.228036,1.179653,0.536179,0,0.502689,0,0,0,0,0,0,0,1.036693,0.174967,0.269557,0.70814,0.080857
Episode 366,0,4.43288,3.143215,3.145592,2.564791,0,2.317671,3.414491,4.222736,7.845584,6.067415,4.929943,7.928907,8.129706,6.649829,2.232098,3.847562,10.597913,7.699509,7.401527,3.366341,0,3.159559,0,0,0,0,0,0,0,6.534479,1.103122,1.699869,4.466597,0.510104,0.858784
Episode 367,0,3.169218,3.670927,3.151715,0,2.967192,4.415131,5.498452,10.26836,7.972283,6.49772,10.47639,10.763645,8.81931,2.964579,5.11648,14.108126,10.259269,9.870302,4.492442,0,4.221666,0,0,0,0,0,0,0,8.758203,1.478909,2.279499,5.991,0.684343,1.152351,1.622867
Episode 368,0,0.483125,0.554615,0,0,0,4.224987,6.518565,8.914118,4.62248,6.596908,4.188543,4.40913,2.760837,8.896727,9.776056,5.255866,4.611019,3.467274,0,2.842052,4.054325,4.88625,8.887883,6.752516,5.404378,8.579607,8.697789,7.044013,2.343643,4.008164,10.962542,7.913771,7.563596,3.421958,0
Episode 369,0,5.627466,5.592157,0,5.688379,8.594023,10.809785,20.328559,15.864178,12.980729,20.993736,21.623039,17.753263,5.977867,10.331901,28.524236,20.764643,19.99599,9.10858,0,8.57133,0,0,0,0,0,0,0,17.842483,3.013732,4.646398,12.214684,1.395582,2.350491,3.310877,16.170342
Episode 370,0,5.225621,0,6.478343,10.04294,12.826007,24.361536,19.144522,15.74546,25.565205,26.412911,21.739872,7.335188,12.699448,35.111097,25.591196,24.670184,11.248239,0,10.601152,0,0,0,0,0,0,0,22.150538,3.742539,5.771663,15.176817,1.734442,2.921876,4.116596,20.109477,29.35899
Episode 371,0,0,3.933374,6.42072,8.414014,16.226562,12.879234,10.666692,17.408166,18.056072,14.90747,5.042402,8.747769,24.226824,17.683508,17.06813,7.790431,0,7.355127,0,0,0,0,0,0,0,15.431807,2.608211,4.023557,10.583094,1.209778,2.038513,2.87269,14.036004,20.496048,11.35096
Episode 372,0,3.363243,6.354363,8.768253,17.351032,13.982953,11.696672,19.222702,20.040752,16.611084,5.636007,9.801907,27.201695,19.888751,19.224312,8.78541,0,8.3111,0,0,0,0,0,0,0,17.517808,2.961845,4.570604,12.025659,1.375069,2.317642,3.266838,15.965444,23.318459,12.916612,17.583912
Episode 373,0,5.16069,8.242218,17.174251,14.201701,12.061847,20.021178,21.019292,17.511823,5.964969,10.406081,28.95022,21.210439,20.536789,9.398738,0,8.911793,0,0,0,0,0,0,0,18.880548,3.193508,4.929873,12.975227,1.484101,2.50212,3.527793,17.244971,25.193008,13.957929,19.005276,15.4268
Episode 374,0,3.852178,9.290419,8.089457,7.049881,11.881401,12.598528,10.569683,3.618829,6.337973,17.687035,12.990686,12.603791,5.778004,0,5.493319,0,0,0,0,0,0,0,11.705471,1.980748,3.058919,8.053852,0.921502,1.55408,2.191752,10.716786,15.659865,8.678161,11.818792,9.595355,9.963467
Episode 375,0,4.861557,4.899533,4.496127,7.775233,8.370967,7.093188,2.44555,4.305148,12.061353,8.886138,8.642939,3.970309,0,3.786576,0,0,0,0,0,0,0,8.121482,1.374932,2.124257,5.595174,0.640417,1.080398,1.524174,7.454706,10.89602,6.039674,8.227305,6.680943,6.938626,8.585993
Episode 376,0,5.900501,6.267121,11.412069,12.60711,10.846545,3.777027,6.695618,18.855058,13.945952,13.60619,6.265831,0,5.998282,0,0,0,0,0,0,0,12.961303,2.195442,3.393542,8.942252,1.023922,1.728003,2.438592,11.930753,17.443274,9.671359,13.177636,10.703267,11.118451,13.760927,32.647012
Episode 377,0,3.971795,8.37102,9.73758,8.596386,3.039378,5.441879,15.431742,11.472672,11.237151,5.190848,0,4.991741,0,0,0,0,0,0,0,10.879142,1.843826,2.851533,7.517573,0.861161,1.453895,2.052505,10.045162,14.69095,8.147646,11.104425,9.021544,9.373623,11.603876,27.535003,36.478687
Episode 378,0,11.469854,15.442792,14.355297,5.207987,9.467692,27.116519,20.300766,19.986345,9.268698,0,8.962965,0,0,0,0,0,0,0,19.729695,3.346005,5.177702,13.657258,1.565222,2.643698,3.73365,18.27944,26.742361,14.83593,20.225604,16.436154,17.081765,21.150811,50.199719,66.518378,72.900089
Episode 379,0,0.486542,0,0,0,4.706197,7.333655,10.098939,5.263828,7.54172,4.803225,5.068764,3.180359,10.266096,11.297036,6.081081,5.340683,4.019689,0,3.29995,4.710585,5.680466,10.337933,7.857903,6.291784,9.99232,10.133613,8.209553,2.73227,4.674127,12.787337,9.233328,8.82677,3.994297,0,3.715828
Episode 380,0,15.364656,16.531204,6.31515,11.780044,34.256796,25.902932,25.680221,11.970532,0,11.657077,0,0,0,0,0,0,0,25.962615,4.406257,6.82278,18.006934,2.064807,3.48916,4.929806,24.145146,35.336474,19.610208,26.742479,21.738179,22.597979,27.987866,66.442011,88.059322,96.526831,138.304953
Episode 381,0,11.234936,4.967582,9.757303,29.115121,22.352744,22.382282,10.506255,0,10.324208,0,0,0,0,0,0,0,23.317922,3.960655,6.137249,16.208139,1.859623,3.144078,4.444347,21.776851,31.883006,17.700061,24.14561,19.63326,20.415577,25.291568,60.055756,79.613354,87.287255,125.091219,135.067774
Episode 382,0,2.556156,5.81122,18.259027,14.383972,14.623872,6.933135,0,6.89599,0,0,0,0,0,0,0,15.841743,2.693299,4.176832,11.038794,1.267343,2.143951,3.032191,14.864467,21.772114,12.091688,16.500871,13.421623,13.960695,17.299914,41.090055,54.484617,59.749948,85.645732,92.494722,93.62799
Episode 383,0,4.511488,16.406857,13.609686,14.197786,6.834361,0,6.913811,0,0,0,0,0,0,0,16.220453,2.760628,4.285236,11.334573,1.302246,2.204421,3.119524,15.300591,22.421525,12.457719,17.007061,13.83834,14.39892,17.848411,42.404813,56.24271,61.692983,88.450986,95.544591,96.734449,91.557326
Episode 384,0,14.739333,14.151283,15.544968,7.678141,0,7.965434,0,0,0,0,0,0,0,19.194959,3.270905,5.082742,13.456524,1.547307,2.621158,3.711658,18.215449,26.706928,14.84578,20.275932,16.504651,17.179432,21.302098,50.625664,67.165247,73.693308,105.681962,114.183409,115.629931,109.463293,84.380204
Episode 385,0,7.611633,9.677589,5.033325,0,5.440105,0,0,0,0,0,0,0,13.580485,2.31751,3.605684,9.556213,1.099851,1.864688,2.642386,12.976249,19.036417,10.587451,14.466881,11.781145,12.267633,15.217065,36.176218,48.00979,52.690951,75.582761,81.682834,82.736428,78.340658,60.401202,33.82734
Episode 386,0,3.707759,2.232002,0,2.606497,0,0,0,0,0,0,0,6.832285,1.167917,1.819716,4.828782,0.556351,0.944117,1.338972,6.580209,9.659547,5.375451,7.348955,5.987477,6.237408,7.740074,18.407461,24.436808,26.827702,38.493994,41.611649,42.158661,39.927854,30.791194,17.247856,26.036364
Episode 387,0,2.02596,0,2.883436,0,0,0,0,0,0,0,8.126854,1.39205,2.172631,5.773587,0.666029,1.131444,1.606139,7.899635,11.604844,6.462172,8.839773,7.205871,7.510218,9.323533,22.181971,29.45827,32.351182,46.433608,50.208492,50.881857,48.201219,37.179822,20.830902,31.451373,21.514878
Episode 388,0,0,4.180242,0,0,0,0,0,0,0,13.306357,2.284919,3.573455,9.512343,1.098906,1.869116,2.656133,13.076096,19.224989,10.713232,14.664394,11.960835,12.472533,15.491316,36.871857,48.986107,53.81612,77.267806,83.574942,84.71975,80.277462,61.936808,34.709496,52.416985,35.863909,37.400663
Episode 389,0,3.42802,0,0,0,0,0,0,0,14.220081,2.449365,3.840169,10.243205,1.185355,2.019064,2.872759,14.157641,20.834512,11.619661,15.916673,12.990644,13.55426,16.843666,40.10966,53.310648,58.590099,84.152488,91.051771,92.327215,87.510769,67.535262,37.85611,57.181879,39.132376,40.817293,24.453034
Episode 390,0,0.486542,0,0,0,4.706197,7.333655,10.098939,5.263828,7.54172,4.803225,5.068764,3.180359,10.266096,11.297036,6.081081,5.340683,4.019689,0,3.29995,4.710585,5.680466,10.337933,7.857903,6.291784,9.99232,10.133613,8.209553,2.73227,4.674127,12.787337,9.233328,8.82677,3.994297,0,3.715828
Episode 391,0,0,0,0,0,0,0,0,10.542817,1.823104,2.867136,7.66678,0.88902,1.516886,2.161364,10.664865,15.711265,8.770527,12.023759,9.820506,10.253214,12.748902,30.37472,40.390846,44.40995,63.810747,69.067191,70.057891,66.423474,51.275922,28.749664,43.43713,29.732924,31.019715,18.587144,9.101121
Episode 392,0,0,0,0,0,0,0,1.165726,0.202619,0.319905,0.858075,0.099748,0.170542,0.243414,1.202815,1.77415,0.991444,1.360464,1.112081,1.161924,1.445678,3.446379,4.585227,5.04387,7.250442,7.850789,7.966271,7.555506,5.834292,3.272128,4.945071,3.38575,3.533083,2.117488,1.037025,1.469073
Episode 393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.721958
Episode 394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.015155,156.214889
Episode 395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.604512,184.911641,282.055955
Episode 396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.90883,178.249788,271.567448,371.269843
Episode 397,0,0,1.619544,0.314087,0.528167,1.476287,0.176675,0.308661,0.447956,2.243037,3.34425,1.885572,2.606831,2.144525,2.25298,2.816603,6.742747,9.004157,9.9375,14.327115,15.554656,15.821399,15.038362,11.635612,6.537661,9.896725,6.786468,7.09189,4.256015,2.086917,2.959758,52.22867,99.800958,147.823682,192.992906,241.218354
Episode 398,0,1.723857,0.386949,0.685166,1.965101,0.23878,0.421337,0.61576,3.099148,4.638825,2.623569,3.636147,2.997408,3.154364,3.94917,9.4657,12.653837,13.978505,20.169638,21.913662,22.303881,21.212317,16.421162,9.230873,13.979734,9.590076,10.025286,6.018411,2.952002,4.187844,48.171762,89.745002,131.946988,170.099764,212.57309,252.743326
Episode 399,0,0.693221,1.420724,4.29062,0.534961,0.958438,1.414716,7.170164,10.78758,6.12508,8.515314,7.036948,7.420558,9.306153,22.337927,29.898411,33.063587,47.75202,51.923546,52.886524,50.330784,38.985354,21.926408,33.222271,22.800245,23.844327,14.319461,7.025955,9.970386,29.072235,42.408929,57.220584,62.362017,77.780223,87.691428,120.109366
Episode 400,0,0.306308,1.07069,0.140568,0.258415,0.387288,1.982517,3.003591,1.714186,2.39249,1.983233,2.09655,2.634663,6.334865,8.491186,9.40169,13.592867,14.794084,15.080805,14.362445,11.132102,6.264626,9.496949,6.520787,6.822328,4.09869,2.011779,2.85582,52.563695,100.612265,149.076547,194.761782,243.387684,290.428918,343.922903,391.155979
Episode 401,0,0,0,0,6.620071,10.474252,14.568069,7.646396,11.011712,7.040777,7.452977,4.687951,15.163466,16.71465,9.010302,7.923026,5.969666,0,4.909363,7.013065,8.462485,15.409895,11.719249,9.38799,14.915993,15.13286,12.264017,4.083013,6.986994,19.120217,13.809719,13.204876,5.97684,0,5.56244,0
Episode 402,0,0.655426,0.099596,0.192795,0.296483,1.540965,2.357981,1.355147,1.901112,1.582103,1.677668,2.113515,5.09218,6.837139,7.581196,10.974345,11.95691,12.2,11.628386,9.01952,5.079049,7.704126,5.292567,5.539935,3.329693,1.634972,2.32176,54.325312,104.97283,155.952388,204.664542,255.764921,305.570611,360.627774,410.582493,465.157084
Episode 403,0,0.286088,0.640984,1.037941,5.535479,8.600284,4.99209,7.052333,5.899145,6.28006,7.936022,19.16817,25.789177,28.644446,41.524753,45.298431,46.268707,44.141938,34.26661,19.310136,29.309424,20.146624,21.099283,12.687407,6.232553,8.854088,32.72939,51.404321,71.321014,82.557695,102.891735,118.262343,153.682187,169.592907,203.149888,226.33358
Episode 404,0,0.410695,0.769734,4.322594,6.891137,4.061352,5.794883,4.881236,5.223166,6.626378,16.054396,21.653598,24.100123,34.99657,38.232029,39.099147,37.341751,29.014749,16.363974,24.855696,17.096293,17.915104,10.778334,5.29725,7.52862,37.101047,62.224644,88.381538,107.127238,133.59915,155.826747,195.123241,217.784451,255.476493,284.31738,321.439966
Episode 405,0,0.404315,2.627961,4.411508,2.667815,3.864914,3.288127,3.543085,4.518073,10.989407,14.867924,16.588945,24.138553,26.415127,27.053184,25.869112,20.121902,11.359086,17.267772,11.885775,12.463095,7.502572,3.689233,5.24574,44.642792,80.919484,117.899034,149.691499,186.860485,221.054138,267.157066,301.633711,346.603463,385.382819,429.94507,472.613132
Episode 406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.191195,149.307451,226.022032,305.796843,382.419358,460.800197,532.178507,610.40525,682.458444,758.160817,830.459941,903.877531,1120.230665
Episode 407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.72889,190.404296,291.058464,399.775856,500.243437,605.352153,692.077274,796.816131,885.337048,983.464208,1072.648357,1164.781904,1434.052729,1713.137063
Episode 408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.25385,204.171958,312.900328,431.40916,539.984634,654.200239,746.204782,860.018593,954.223836,1060.069223,1155.098308,1253.70775,1541.132023,1840.482638,2135.354802
Episode 409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.744603,183.055502,279.525129,383.23623,479.651601,580.251214,664.476039,764.815263,850.686989,945.167119,1031.663832,1120.813413,1381.372088,1650.778519,1916.899738,2185.739852
Episode 410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.873668,198.346937,303.81012,418.440922,523.916585,634.700534,724.850887,835.355529,927.614162,1030.756622,1123.826383,1220.256906,1501.162907,1793.292857,2081.30515,2372.788908,2634.772646
Episode 411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.367984,236.989116,365.158155,507.345704,635.669237,772.127787,877.195883,1013.310002,1121.639471,1246.58689,1356.188529,1470.932234,1803.080119,2152.42674,2495.544555,2844.01785,3147.462469,3341.761963
Episode 412,0,0,0,2.695906,4.376773,6.180776,3.276586,4.751694,3.053821,3.245308,2.047619,6.639631,7.333798,3.960141,3.48729,2.63077,0,2.167832,3.099304,3.742565,6.819494,5.189246,4.159146,6.61134,6.710353,5.440363,1.811893,3.101601,8.490264,6.133891,5.866775,2.656089,0,2.473018,0,0
Episode 413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.335072,149.761643,226.878276,307.213582,384.399721,463.458035,535.349463,614.349111,686.99842,763.456719,836.405762,910.535989,1128.523109,1350.467508,1570.998398,1792.770277,2004.224038,2190.640488,2387.929174
Episode 414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.870277,161.100246,244.918284,333.406711,417.379877,504.076301,580.437693,667.080934,744.555851,827.546869,905.468289,985.104183,1218.403619,1457.457622,1694.486497,1933.333382,2157.241553,2344.858361,2548.236636,2756.80958
Episode 415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.512773,140.266985,211.857669,285.513988,357.199762,430.093106,498.446764,571.331839,640.1844,711.471103,780.526475,850.340222,1056.119646,1264.449777,1471.896565,1680.155451,1881.823615,2067.460799,2260.061245,2454.958383,2639.054495
Episode 416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.441691,157.613409,239.487725,325.670622,407.804482,492.463969,567.726648,652.403326,728.72061,810.101735,886.853607,965.187097,1194.597424,1429.339715,1662.267259,1896.90624,2117.836586,2305.378534,2507.425011,2714.25928,2898.579078,3090.270906
Episode 417,0,0,0,0,0,0,0,0,0,0,0,0,0,76.933496,161.397646,245.582844,334.613735,419.167447,506.569676,583.493921,670.957458,749.08414,832.888356,911.517227,991.924032,1226.942568,1467.970613,1706.991472,1947.957739,2173.555557,2361.669282,2566.068656,2775.848151,2960.328776,3153.088312,3387.407601
Episode 418,0,0,0,0,0,0,0,0,0,0,0,0,75.96999,159.044483,241.914277,329.381252,412.681974,498.693055,574.859058,660.971535,738.294365,820.983982,898.796326,978.293874,1210.628624,1448.676449,1684.854821,1922.899237,2146.416535,2334.447787,2537.898127,2746.446642,2931.021776,3123.436904,3355.251161,3594.706635
Episode 419,0,0,0,0,0,0,0,0,0,0,0,72.596358,150.636182,228.571214,310.050488,388.38826,468.821889,541.747986,622.296014,696.126663,774.077043,848.295343,923.810935,1145.005826,1370.613734,1594.809576,1820.460417,2034.958535,2222.168711,2421.236731,2624.228896,2808.766956,2999.335559,3220.246024,3447.05194,3468.631485
Episode 420,0,0,0,0,0,0,0,0,0,0,75.786757,158.741752,241.639201,329.235919,412.773129,499.097614,575.591528,662.119937,739.83017,822.974518,901.212379,981.166461,1214.379281,1453.453188,1690.697163,1929.892719,2154.373381,2342.786633,2546.873599,2756.152253,2941.012103,3133.844945,3366.845027,3607.664811,3619.303098,3684.002109
Episode 421,0,0,0,0,0,0,0,0,0,62.362402,124.917428,187.473478,250.156762,312.73339,375.385712,437.775664,500.435041,562.85838,625.427933,687.865917,750.350222,935.66062,1121.129922,1306.550935,1492.025409,1677.103765,1861.209342,2045.737663,2230.406145,2414.415222,2598.639394,2783.948753,2969.469809,3020.979841,3073.923839,3125.220608
Episode 422,0,0,0,0,0,0,0,0,69.644597,143.400024,217.243139,293.823906,368.190263,444.189677,514.637072,590.824308,661.999361,736.296539,807.79421,880.283989,1092.760367,1308.658711,1523.547779,1739.600749,1947.18874,2133.945479,2329.754673,2528.568139,2713.242308,2902.523618,3115.085321,3332.198409,3361.201991,3420.978329,3445.378144,3474.95779
Episode 423,0,0,0,2.695906,4.376773,6.180776,3.276586,4.751694,3.053821,3.245308,2.047619,6.639631,7.333798,3.960141,3.48729,2.63077,0,2.167832,3.099304,3.742565,6.819494,5.189246,4.159146,6.61134,6.710353,5.440363,1.811893,3.101601,8.490264,6.133891,5.866775,2.656089,0,2.473018,0,0
Episode 424,0,0,0,0,0,0,0,78.30943,165.600538,253.259001,346.951531,435.967719,528.59165,609.214583,702.338124,784.583153,873.645289,956.616127,1041.76003,1288.2523,1542.287698,1794.171033,2048.649559,2284.62318,2474.955682,2685.120314,2901.873341,3087.602534,3283.427823,3530.359302,3787.305227,3788.256909,3856.786614,3847.563757,3849.691478,3857.670148
Episode 425,0,0,0,0,0,0,82.385325,176.360516,271.091089,373.677805,470.485295,571.997046,658.239416,760.521236,848.893981,946.039044,1035.372233,1127.510523,1392.383398,1667.067865,1939.055127,2214.458968,2466.009294,2658.581543,2876.777001,3103.49349,3290.0572,3489.668958,3755.458692,4034.247973,4020.197743,4093.689399,4066.368142,4053.716403,4048.614503,4081.753175
Episode 426,0,0,0,0,0,93.527245,205.788418,319.844274,446.702022,564.731131,690.427016,791.913535,919.070332,1024.043769,1143.103053,1249.657027,1360.728966,1675.484888,2006.190842,2332.691476,2664.817044,2958.544545,3157.076454,3396.95574,3650.599628,3839.321076,4049.104478,4365.944973,4703.869709,4649.04701,4735.903131,4659.442531,4606.663324,4566.051138,4587.366231,4583.693028
