,time_step 1,time_step 2,time_step 3,time_step 4,time_step 5,time_step 6,time_step 7,time_step 8,time_step 9,time_step 10,time_step 11,time_step 12,time_step 13,time_step 14,time_step 15,time_step 16,time_step 17,time_step 18,time_step 19,time_step 20,time_step 21,time_step 22,time_step 23,time_step 24,time_step 25,time_step 26,time_step 27,time_step 28,time_step 29,time_step 30,time_step 31,time_step 32,time_step 33,time_step 34,time_step 35,time_step 36
Episode 1,14.50534933,16.35146007,18.50534933,18.50534933,11.94025734,18.41408886,6,0.648,0.334732533,0.334732533,0.129708652,0.464441185,0.298018102,0.742849084,2.46830918,6.693087853,12.84814297,22.816,27.87837589,25.816,26.026145,25.56388797,24.67323523,23.78240196,21.816,24.149,21.55445553,21.55445553,21.55445553,21.55445553,23.29102723,15.24596903,19.346,19.346,21.67592047,21.67592047
Episode 2,36.698,36.698,36.698,36.83899575,37.33903913,39.394,39.394,39.394,37.31616504,36.698,28.68738029,38.97743687,39.394,36.698,39.394,39.394,39.394,39.394,34.19253652,38.92688424,39.394,38.57285146,39.394,34.256,39.394,35.969,35.71794502,36.698,35.956,39.394,39.394,39.394,39.394,39.394,39.394,39.394
Episode 3,36.62782259,35.969,36.698,38.61000812,40.03473467,40.561,40.561,35.969,36.05804915,31.376,40.561,40.561,37.37641678,40.561,40.561,40.561,40.561,35.969,40.561,40.561,40.561,39.394,35.969,39.394,38.61208972,38.61208972,38.61208972,38.61208972,40.561,40.561,40.561,40.561,40.561,40.561,40.561,40.561
Episode 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 7,0,0,0,0,1.364574405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.364574405,1.364574405
Episode 8,0,0,0,0.673422356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673422356,0.673422356,0.673422356
Episode 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 13,34.256,33.95737269,28.89746881,39.6640029,40.58109637,40.64199546,35.75524795,35.969,34.256,40.64199546,40.64199546,39.75711204,40.64199546,40.64199546,40.64199546,40.64199546,35.969,40.64199546,40.64199546,40.561,40.561,36.61700454,40.64199546,40.561,40.561,40.561,40.48916682,40.64199546,40.64199546,40.64199546,40.64199546,40.64199546,40.64199546,40.64199546,40.64199546,40.64199546
Episode 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 24,30.53062183,21.05747701,26.691,27.35006999,26.61246986,26.9468165,25.26067898,25.28499172,22.25610744,30.53062183,30.53062183,30.53062183,30.53062183,30.53062183,30.53062183,29.233,30.53062183,30.53062183,30.53062183,30.53062183,29.89498451,30.53062183,30.53062183,30.37354609,30.53062183,30.53062183,30.53062183,30.53062183,30.53062183,30.53062183,30.53062183,30.53062183,30.53062183,30.53062183,30.53062183,30.53062183
Episode 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Episode 34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Episode 35,21.56173359,20.13913938,31.23733699,28.53052364,30.1856797,28.12228379,26.83610781,29.24965058,34.52619354,34.52619354,34.52619354,34.52619354,34.52619354,34.52619354,34.256,34.52619354,34.52619354,34.52619354,34.52619354,33.61268912,34.52619354,34.52619354,33.33545758,34.52619354,33.14416068,34.52619354,34.52619354,34.52619354,34.52619354,34.52619354,34.52619354,34.52619354,34.52619354,34.52619354,34.52619354,34.52619354
Episode 36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9.104608119
Episode 37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819148623,38.16808556,12.28722934
Episode 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53517951,61.73503253,67.12657482,8.122788567
Episode 39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.89487608,200,200,20,100
Episode 40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.10829849,67.12960026,65.85660371,20.06300705,65.85660371,100
Episode 41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.88866971,67.12960026,43.39116137,15.88646578,76.19709028,100,67.23847686
Episode 42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.50447819,163.7229692,46.07846136,16.92714589,65.85660371,100,65.85660371,65.85660371
Episode 43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.96682864,67.12960026,42.92389521,13.33439629,65.85660371,62.25380128,64.26450562,53.22428454,53.4758496
Episode 44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.238440433,50.3472002,67.12960026,38.02416908,11.91484934,64.45727565,62.25380128,100,49.70347342,49.70347342,100
Episode 45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50.3472002,69.38454473,32.543,10.17759227,52.70138498,48.11916385,52.86644839,46.5931162,52.03403869,53.47819382,100
Episode 46,20.78989854,24.941,26.691,26.47785222,24.39946492,26.40831372,25.39803974,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,31.27376448,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294,33.3133294
Episode 47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.086442184,50.3472002,69.38454473,34.767,40.561,40.561,47.47621127,61.05122438,42.48342991,53.94878138,59.95705569,100,100
Episode 48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.41193569,52.03840855,52.03840855,2.67949561,34.256,34.256,36.83658134,48.38510076,26.90044131,43.5175611,46.95790927,47.815,47.815,24.122
Episode 49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,52.03840855,52.03840855,20,35.969,35.969,41.38084805,49.70347342,26.90044131,44.82156625,49.75200365,40.561,40.561,40.561,100
Episode 50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.02964952,20,50.79751493,41.19614503,41.3969562,62.13773434,23.20241573,40.561,64.26450562,47.06803241,47.06803241,44.76675886,100,100
Episode 51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.256,20.46719875,48.37885474,40.561,41.3969562,61.78258427,23.20241573,39.394,64.26450562,44.76675886,44.76675886,44.76669064,73.90434935,100,100
Episode 52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.543,20,49.35880514,41.70973268,41.68195656,64.26450562,23.6482188,40.561,64.26450562,47.06803241,44.76675886,44.76669064,100,100,100,100
Episode 53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33.56480013,0,32.27354429,32.27354429,40.9310116,20,46.51125559,46.51125559,22.00074441,19.94793627,19.94793627,72.13012747,19.94793627,20,39.23271017,28.275,34.19761903
Episode 54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.21081731,20,50.52307395,50.52307395,55.98934065,35.969,67.12960026,63.96137551,34.256,29.60888065,28.275,100,35.969,39.394,61.73503253,37.82574656,39.359,35.969
Episode 55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.086442184,47.21081731,2.839714787,46.7816038,46.7816038,46.91389632,34.19761903,57.0032853,52.89261526,26.29838474,28.275,23.73792306,74.90736087,29.676608,32.35299858,55.86714418,29.60085725,28.275,24.41321302,70.69613542
Episode 56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.47186827,20,61.05122438,61.05122438,63.98368297,40.561,68.78147777,63.99693173,35.99770916,35.969,28.275,100,37.79677593,40.561,58.72588402,35.969,32.543,23.32182745,69.04293369,100
Episode 57,25.07223183,20.18131679,29.34510018,21.49489982,22.02967573,21.47115002,30.29569478,26.2177847,30.29569478,30.29569478,30.29569478,25.15146297,25.17011248,28.19984874,30.29569478,28.275,29.24529122,28.58650234,29.24529122,29.24529122,29.24529122,28.73022054,30.29569478,30.29569478,30.29569478,30.29569478,30.29569478,30.29569478,30.29569478,30.29569478,30.29569478,30.29569478,30.29569478,30.29569478,30.29569478,30.29569478
Episode 58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.421780188,12.8964486,61.02358833,74.47030686,100,100,89.8949308,100,100,100,100,87.40238597,39.394,94.42453501,67.08346355,67.08346355,35.969,67.44167995,73.26576365
Episode 59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.055140796,28.72716492,15.07236708,53.26053864,68.84227042,60.59344099,148,82.24397535,80.56192468,20,15.32707532,10.97692775,40.8860888,46.0719799,28.275,14.42616646,40.8860888,28.77398332,28.77398332
Episode 60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.192894518,37.7933652,15.25680222,74.94095749,100,119.3087881,119.4174757,119.3150047,100,39.1854304,22.37320026,14.9055696,39.1854304,46.0719799,39.1854304,20,39.1854304,28.77398332,28.77398332,29.97051963
Episode 61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.610607227,30.57823865,17.81285935,67.497902,64.23518073,78.68123313,95.40078468,89.25327049,67.497902,30.57823865,31.8898487,12.68284059,37.79331071,44.74976135,30.57823865,20,36.698,25.35067242,25.35067242,25.35067242,30.57823865
Episode 62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13456898,30.51919097,22.37327809,50.61394483,62.92008486,53.37099087,79.85174902,63.45393858,73.87063682,30.51919097,34.256,20,43.19873668,42.25250032,30.51919097,22.37354108,36.72446745,30.51919097,30.51919097,30.51919097,30.51919097,30.51919097
Episode 63,0,0,0,0,0,0,0,0,0,0,0,0,3.578324712,11.67392268,34.19453309,34.19453309,66.02296817,65.69918518,36.13569109,38.63,38.63,64.23519045,34.19453309,34.19453309,32.543,34.19453309,34.19453309,33.65412374,32.1945721,34.19453309,34.19453309,34.19453309,34.19453309,34.19453309,34.19453309,34.19453309
Episode 64,0,0,0,0,0,0,0,0,0,0,0,2,10.19790345,28.275,28.275,57.36050871,63.48912095,38.43893478,38.63,37.11730302,102.6742468,28.275,28.275,20,28.275,28.275,28.275,25.816,28.275,28.275,28.275,28.275,28.275,28.275,28.275,28.275
Episode 65,0,0,0,0,0,0,0,0,0,0,0,9.086576906,24.587,20,50.1936105,59.51085475,36.22947722,75.3838613,54.49715858,64.08885342,24.587,24.587,10.16222828,24.587,24.587,24.587,24.587,24.587,24.587,24.587,24.587,24.587,24.587,24.587,24.587,24.587
Episode 66,0,0,0,0,0,0,0,0,0,22.37378892,22.37378892,35.18998974,31.51083222,66.05524424,52.6541946,31.51083222,31.51083222,31.51083222,62.27175503,31.51083222,31.51083222,31.51083222,34.92998124,31.51083222,30.2411032,29.28235626,31.51083222,31.51083222,31.34952961,31.51083222,31.51083222,31.51083222,31.51083222,31.51083222,31.51083222,31.51083222
Episode 67,0,0,0,0,0,0,0,0,0,6.600331229,23.358,12.28934178,31.47165022,43.85634978,34.3695017,121.0331323,47.22037966,51.14569711,23.358,20,9.544224053,23.358,23.358,23.358,23.358,23.358,23.358,23.358,23.358,23.358,23.358,23.358,23.358,23.358,23.358,29.503
Episode 68,20,23.36285435,20,25.42,21.95277882,28.88722118,21.89599621,28.88722118,28.88722118,28.88722118,21.87722016,23.52481805,21.95277882,28.88722118,22.24095033,27.40898799,25.72709771,27.40898799,27.40898799,27.40898799,25.77652724,28.88722118,28.88722118,28.88722118,28.88722118,28.88722118,28.88722118,28.88722118,28.88722118,28.88722118,28.88722118,28.92232663,29.11408003,30.0455784,30.35396547,30.35396547
Episode 69,0,0,0,0,0,0,0,0,1.196208819,10.54937464,16.17377123,16.17377123,19.13205248,22.9168005,32.69229404,22.9168005,19.13205248,16.17377123,16.17377123,12.07621065,16.17377123,15.27190519,13.67732466,13.67732466,16.17377123,16.17377123,16.17377123,16.17377123,16.86593473,18.61754384,19.80522774,22.22229295,22.28950897,30.31307611,34.256,30.23599659
Episode 70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Episode 71,0,0,0,0,0,0,1.599060855,17.87356616,15.99060855,17.87356616,24.00533172,29.43302192,36.25918947,29.42756174,21.52824165,17.87356616,15.99060855,12.98194285,17.87356616,17.87356616,17.87356616,13.13196394,17.87356616,17.87356616,17.87356616,17.87356616,17.87356616,17.87356616,17.87356616,17.87356616,17.87356616,17.87356616,23.97816922,28.8108401,43.1261599,36
Episode 72,0,0,0,0,0,1.196208819,10.39026893,15.99060855,15.99060855,17.51901116,19.88322161,27.7822627,19.25512844,17.30568972,15.99060855,15.99060855,11.93983744,15.99060855,15.51161717,13.52266855,13.52266855,15.99060855,15.99060855,15.99060855,15.99060855,17.93235612,19.44867413,19.88322161,19.88322161,22.02747128,25.79143597,29.20501575,31.65586989,155.1776155,151.6741986,43.97535537
Episode 73,0,0,0,0,1.098486708,20,11.48958164,21.94174757,34.52588564,31.32008185,76.31172789,21.94174757,34.256,20,11.49170911,9.109032011,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23.04931331,24.98726316,41.91513047,36.24829307,37.61504726,44.14078425
Episode 74,0,0,0,1.498151549,6.599206372,16.86645797,16.51708071,16.82136353,19.81166872,20.34953804,19.82500101,19.17642113,19.17642113,17.84127061,14.33255862,18.97815845,17.09080785,16.48345988,16.1730832,18.49673859,18.41514287,18.41514287,18.41514287,18.41514287,18.41514287,18.76188506,19.39339399,20.34295251,26.71872787,29.49940844,30,42.1953464,40,40,40,37.61913757
Episode 75,0,0,1.345768636,6.599206372,16.86645797,19.61186373,19.61186373,19.61186373,20.34953804,19.82500101,19.76207788,19.61186373,18.03470864,14.65318184,19.60015468,19.29499226,18.05855206,18.05855206,19.12207121,19.00801175,19.00801175,19.00801175,19.00801175,19.04024152,19.80503322,20.55109596,24.43451565,28.38447132,29.87656415,32.749,42.1953464,40.9446536,40,40,40,105.0604289
Episode 76,0,6.751774354,19.76949044,13.12309108,19.99328613,32.543,30.58635284,100.8118901,20.99591086,34.11492873,19.76949044,11.57542341,8.791872814,19.76949044,19.76949044,19.76949044,19.76949044,19.76949044,19.76949044,19.76949044,19.76949044,19.76949044,19.76949044,19.76949044,19.76949044,19.76949044,19.76949044,19.76949044,23.97198948,28.76277204,28.05569651,35.969,35.969,35.969,45.16166007,46.30495277
Episode 77,0,16.49758656,16.49758656,16.49758656,18.73871333,23.94011092,32.14742022,24.70455617,18.72351207,16.75914186,16.49758656,12.16572326,16.49758656,14.32992849,13.96059286,13.96059286,16.49758656,16.49758656,16.49758656,16.49758656,16.49758656,16.49758656,16.49758656,16.49758656,16.49758656,19.93894201,23.87646414,27.75148929,34.93136779,33.68058173,41.10420913,41.10420913,41.10420913,100,46.59084564,46.59084564
Episode 78,17.01907413,13.1240258,19.9787367,32.543,28.67472056,62.00476538,21.34651406,24.69368451,17.01907413,16.87204247,9.807362258,17.01907413,17.01907413,17.01907413,14.24750333,17.01907413,17.01907413,17.01907413,17.01907413,17.01907413,17.01907413,17.01907413,17.01907413,17.01907413,17.01907413,18.15491734,23.95929865,29.38395014,27.78280154,40.50083033,40.50083033,44.424,44.424,44.424,44.424,100
Episode 79,20.88691252,19.06074775,23.70822669,21.07494757,29.89949232,24.71260102,29.89949232,29.89949232,29.89949232,24.32879287,25.20901283,27.69338466,29.89949232,28.275,29.233,28.275,29.75182505,29.15699296,29.15699296,28.67792025,29.89949232,29.89949232,29.89949232,29.89949232,29.89949232,29.89949232,29.89949232,29.89949232,29.89949232,29.89949232,29.89949232,29.89949232,29.89949232,29.89949232,29.89949232,29.89949232
Episode 80,10.58148351,19.96939794,19.90429822,25.62547318,33.26457932,24.91333145,18.72351207,16.69676557,15.88836168,12.09600109,15.88836168,14.04589702,13.89374107,13.89374107,15.88836168,15.88836168,15.88836168,15.88836168,15.88836168,15.88836168,15.88836168,15.88836168,16.19649918,19.74204951,22.9013367,27.75148929,34.256,30.99357437,41.10420913,41.10420913,54.47112188,53.17047623,53.99269186,99.71208576,100,100
Episode 81,20,36.698,16.42327515,18.87743059,13.97167932,13.97167932,16.41285993,16.34716385,12.79694523,16.27276313,16.24754769,16.24754769,16.24754769,18.53930583,18.5586197,18.5586197,18.5586197,18.95569738,18.98170745,17.92293096,19.41747573,19.41747573,19.41747573,21.33749906,25,30,31.189,36,40,43.54353429,43.54353429,40.93833669,50.96445137,100,50.96445137,54.67044097
Episode 82,14.9033619,14.9033619,12.57101842,14.22678397,14.30089993,14.18863715,14.14225062,1.98289908,14.99382731,19.14203755,19.5104844,19.5104844,19.80574991,19.8712904,19.82706082,19.8712904,19.87498847,19.69630357,19.41747573,20.04,19.473,19.41747573,21.14252427,21.949,25.625,25.08,30,32.01265277,36,36,39.88596977,39.96105539,100,39.96105539,40.94442766,43.96185334
Episode 83,9.7170051,19.38198086,9.7170051,9.953843864,9.645836544,8.692172296,1.686645797,11.00910174,10.51651358,12.3875891,12.3875891,12.69494036,13.34252459,13.34252459,13.34252459,13.34252459,13.42619449,13.42619449,14.29055077,15.33037208,19.41747573,19.41747573,19.41747573,21.946,21.049,23.826,25.625,25.635,25.635,30.95418059,38.63,40.81457896,40.561,38.63,38.63,39.16068654
Episode 84,18.38485562,13.77532669,9.784835254,9.471866087,9.471866087,2,9.471866087,9.471866087,8.575542695,8.575542695,9.471866087,13.09079196,13.09079196,13.09079196,13.09079196,13.09079196,13.09079196,13.15568936,14.72488567,15.66404739,19.41747573,19.41747573,21.57804854,20.29,23.192,25,25,25,34.30663228,38.1230881,40.561,40.561,40.561,42.925153,42.925153,47.06073783
Episode 85,12.81962265,10.46824524,10.26173118,10.46824524,1.599060855,10.26173118,10.36126759,13.34104477,13.34104477,14.06437714,14.23319597,14.23319597,14.23319597,14.46114503,14.48237765,14.41669301,14.39385016,19.41747573,19.41747573,19.41747573,19.41747573,22.216,21.105,24.343,26.251,26.251,26.251,41.40952682,46.76076028,54.83272201,54.83272201,54.83272201,60.66286487,59.02394072,59.02394072,59.02394072
Episode 86,19.41747573,10.04255121,9.313675262,1.338334745,13.19665246,15.15662288,15.15662288,15.15662288,18.64026062,18.91199785,18.84336804,18.90705041,18.57169686,19.41747573,19.41747573,19.41747573,19.41747573,19.41747573,19.41747573,19.41747573,23.855,22.663,24.907,28.31457282,30,28.31457282,48.09830707,72.96212618,100,100,100,100,137.6333689,100,100,40
Episode 87,1.694772823,1.694772823,0.945990392,1.694772823,1.694772823,1.648065977,1.648065977,1.694772823,1.694772823,1.694772823,1.694772823,1.694772823,1.694772823,1.694772823,1.694772823,1.744628454,5.551088265,11.10498165,13.40057232,19.5529757,19.63966939,21.105,22.01132191,22.01132191,21.66498688,28.89054742,29.42854296,29.42854296,29.42854296,29.42854296,37.58238593,37.58238593,37.58238593,37.81995334,37.58238593,123.1321543
Episode 88,0.642211596,0.468407167,0.642236575,0.642236575,0.572841987,0.525531149,0.599421615,0.572841987,0.572841987,0.572841987,0.572841987,0.572841987,0.572841987,0.599421615,0.60006565,0.613985504,0.921520159,10.39026893,12.95456386,11.96208819,14.43857437,20,20,14.43857437,20,20,20.50849182,20.50849182,20.50849182,34.256,41.072,34.256,34.256,47.377,59.58579177,20.50849182
Episode 89,0.139905591,0.242801507,0.242731776,0.21372288,0.196058148,0.242731776,0.21372288,0.21372288,0.21372288,0.21372288,0.21372288,0.21372288,0.242731776,0.242731776,0.248373245,1.599060855,11.02240894,13.63651223,12.33324692,15.61713665,19.87880151,19.87880151,15.61713665,23.92385885,23.92385885,24.4563119,24.4563119,24.4563119,29.35925007,43.60735688,29.35925007,29.35925007,53.55881957,48.60331786,49.83174993,29.35925007
Episode 90,19.21779707,10.91403175,28.1494719,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549,32.84079549
Episode 91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.683754834,9.045121975,8.931792704,13.63163071,19.38041861,19.38041861,13.63163071,16.26051713,19.38041861,20,20,20,28.03357972,36.69434668,28.03357972,28.03357972,47.29442028,40.561,38.76157835,36.56642165,36.698
Episode 92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.909220011,8.48038811,7.930061713,11.90690288,13.94957445,13.94957445,11.90690288,15.76609126,15.76609126,16.35022297,17.97954331,16.35022297,22.373101,34.29476127,22.373101,22.373101,46.91747931,43.18538176,39.359,35.969,30.11830304,30.11135365
Episode 93,0,0,0,0,0,0,0,0,0,0,0,0,0,4.917152603,9.2186734,8.931761992,13.17231036,19.36801411,19.36801411,13.17231036,16.18352238,19.36801411,20,20,20,27.49251596,36.68947293,27.49251596,27.49251596,46.19912631,40.561,37.72378738,36.698,35.969,35.969,35.969
Episode 94,0,0,0,0,0,0,0,0,0,0,0,0,4.911388846,8.48038811,7.861100502,11.61543526,14.82806736,14.82806736,11.61543526,15.08984719,15.0984179,15.68696312,20,15.68696312,21.69291097,32.84542649,21.69291097,21.69291097,43.59036401,41.57113244,35.969,34.256,34.256,30.57492486,29.233,47.61721288
Episode 95,0,0,0,0,0,0,0,0,0,0,0,3.118733931,7.97613542,7.547930378,8.192894518,13.80490864,13.80490864,8.192894518,13.78630352,13.80490864,13.80597057,19.81894579,13.80597057,20,29.80570698,20,20,40.12680043,39.35877848,35.96922152,32.543,32.69169701,28.275,27.5037176,35.99770916,35.969
Episode 96,1.026411465,1.026411465,1.026411465,1.026411465,1.026411465,1.026411465,1.170964276,1.234403572,1.244817216,1.305244999,9.169367627,12.77070136,11.96208819,14.31784679,20,20,14.31784679,17.82205995,20,22.37328524,22.37328524,22.37328524,31.93242673,38.97029049,31.93242673,31.93242673,48.6358007,40.561,40.283488,38.63,38.63,36.698,36.698,36.698,36.698,36.698
Episode 97,1.305777443,1.305777443,1.305777443,1.305777443,1.305777443,1.445018624,1.445018624,1.583628297,2,10.93676324,13.45768636,12.14533781,14.8360119,20,20,14.8360119,22.10655699,22.10655699,23.53129137,23.53129137,23.53129137,33.52319493,41.80480507,33.52319493,33.52319493,48.84261014,43.62813224,40.561,38.63,39.394,38.63,37.79371202,37.79371202,36.698,36.698,36.698
Episode 98,1.45474205,1.45474205,1.45474218,1.45474205,1.764288643,1.764288643,1.764301677,6.045752918,11.84830077,14.44317632,13.53129512,16.93073836,20,20,20,23.4216505,25.52039525,25.52039525,25.52039525,25.52039525,40.561,40.561,40.561,40.561,50.28699072,58.68077526,56.51700339,40.561,40.561,40.561,40.561,40.561,40.561,40.561,40.561,40.561
Episode 99,1.483038576,1.483038576,1.483038576,1.798615212,1.798615212,1.798615212,4.348888168,11.84830077,14.43857437,13.0268403,16.17548335,20,20,18.39251892,23.36214306,25.12623667,25.12623667,25.12623667,25.12623667,40.50895828,40.50895828,40.50895828,40.50895828,44.47604172,54.76561876,47.51716719,40.561,40.561,40.561,40.561,40.561,40.561,40.50895828,40.50895828,40.50895828,40.50895828
