,time step 1,time step 2,time step 3,time step 4,time step 5,time step 6,time step 7,time step 8,time step 9,time step 10,time step 11,time step 12,time step 13,time step 14,time step 15,time step 16,time step 17,time step 18,time step 19,time step 20,time step 21,time step 22,time step 23,time step 24,time step 25,time step 26,time step 27,time step 28,time step 29,time step 30,time step 31,time step 32,time step 33,time step 34,time step 35,time step 36
110,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205,2.291129205
111,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094,1.5485094
112,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354,0.397511354
113,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546,1.703481546
114,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309,2.831614309
115,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225,1.194894225
116,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088,2.704110088
117,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758,0.691040758
118,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913,2.435815913
119,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222,1.707841222
120,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871,2.955974871
121,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744,1.698111744
122,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426,2.526324426
123,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946,1.372638946
124,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153,2.628753153
125,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775,0.514950775
126,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849,1.264011849
127,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733,0.536344733
128,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888,1.473797888
129,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663,1.24969663
130,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413,0.522296413
131,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073,2.919339073
132,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462,0.469442462
133,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411,2.627996411
134,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637,0.96466637
135,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337,0.412606337
136,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654,1.874315654
137,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069,0.455902069
138,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371,1.099742371
139,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718,0.918445718
140,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235,1.456448235
141,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258,0.527174258
142,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122,2.538188122
143,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509,0.721787509
144,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707,1.239709707
145,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682,1.580024682
146,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991,0.905883991
147,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413,2.543845413
148,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003,2.244349003
149,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547,0.462551547
150,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555,1.800914555
151,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813,1.982155813
152,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426,1.588760426
153,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173,2.717579173
154,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913,2.178393913
155,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939,2.722239939
156,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658,0.84719658
157,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979,1.749284979
158,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259,2.770312259
159,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016,1.946478016
160,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442,1.385165442
161,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924,1.68889924
162,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016,2.773496016
163,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357,2.102878357
164,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835,2.024004835
165,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403,1.586813403
166,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584,2.374775584
167,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898,0.554681898
168,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737,2.50386737
169,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667,0.273868667
170,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933,2.285762933
171,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317,1.619436317
172,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695,0.3743695
