,block_ch_mc_1,block_ch_mc_2,block_ch_mc_3,block_ch_mc_4,block_ch_mc_5,block_ch_mc_6,block_ch_mc_7,block_ch_mc_8,block_ch_mc_9,block_ch_mc_10,block_ch_mc_11,block_ch_mc_12,block_ch_mc_13,block_ch_mc_14,block_ch_mc_15,block_ch_mc_16,block_ch_mc_17,block_ch_mc_18,block_ch_mc_19,block_ch_mc_20,block_ch_mc_21,block_ch_mc_22,block_ch_mc_23,block_ch_mc_24,block_ch_mc_25,block_ch_mc_26,block_ch_mc_27,block_ch_mc_28,block_ch_mc_29,block_ch_mc_30,block_ch_mc_31,block_ch_mc_32,block_ch_mc_33,block_ch_mc_34,block_ch_mc_35,block_ch_mc_36
Episode 114,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376,688.8261560907376
Episode 115,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436,1632.3536922274436
Episode 116,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289,721.3056926401289
Episode 117,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765,2822.539737952765
Episode 118,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469,800.754272763469
Episode 119,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785,1142.0792371528785
Episode 120,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395,659.8466107190395
Episode 121,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608,1148.6228788486608
Episode 122,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138,772.0663189281138
Episode 123,13.623393139538674,13.600496680480626,13.566151991893554,13.531807303306485,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,13.463117926132336,12.501466645694313,12.427493470276003,12.341191432287976,12.23919811466576,12.116806133519104,11.967215934339857,11.780228185365798,11.539815365256292
Episode 124,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209,741.9829426639209
Episode 125,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552,3787.721263260552
Episode 126,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682,1543.0947119230682
Episode 127,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264,3636.6349476205264
Episode 128,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086,1323.444697459086
Episode 129,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362,1560.7707928283362
Episode 130,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447,3734.450307243447
Episode 131,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714,668.1272545691714
Episode 132,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623,4154.907486830623
Episode 133,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198,742.1965995980198
Episode 134,19.352360576819347,19.303490979403133,19.26213978158942,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,19.156882187154505,17.788533459500613,17.6832758650657,17.560475338224965,17.41534744286773,17.241193968439056,17.028339721915117,16.762271913760195,16.420184731846724,15.964068489295425
Episode 135,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481,4727.241986106481
Episode 136,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293,1040.641151258293
Episode 137,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593,4278.309164681593
