,time_step 1,time_step 2,time_step 3,time_step 4,time_step 5,time_step 6,time_step 7,time_step 8,time_step 9,time_step 10,time_step 11,time_step 12,time_step 13,time_step 14,time_step 15,time_step 16,time_step 17,time_step 18,time_step 19,time_step 20,time_step 21,time_step 22,time_step 23,time_step 24,time_step 25,time_step 26,time_step 27,time_step 28,time_step 29,time_step 30,time_step 31,time_step 32,time_step 33,time_step 34,time_step 35,time_step 36
Episode 1,2785.550972,1691.750115,1418.371392,1180.353734,1091.639943,858.782036,668.465019,587.446424,631.197162,769.779495,922.000712,1214.106287,1310.034906,1502.275404,1731.738947,1783.68433,1627.151005,1631.754291,1708.39199,1775.152018,1824.70677,1648.138056,1550.429769,1526.618127,1536.963226,1484.383018,1481.350853,1328.497579,1122.673099,1217.72771,1034.329577,878.1317,910.736086,903.901102,773.383932,790.293035
Episode 2,2582.522476,1938.884165,1702.065679,1543.680565,1454.654738,1392.505014,1355.022896,1298.980325,1230.22873,1188.761285,1151.985007,1128.734663,1113.229785,1097.439552,1056.47264,1057.573562,1010.881931,982.005249,934.654695,927.836085,903.515211,892.197548,884.465054,911.90966,869.081869,852.835851,806.975154,812.412362,821.748588,813.415958,836.773943,845.001096,852.467249,858.073843,857.26138,871.347473
Episode 3,2501.311077,1864.330787,1626.486375,1500.157895,1419.345014,1369.598972,1305.432818,1230.613833,1184.363668,1143.832703,1117.703755,1100.016559,1082.506403,1039.718167,1040.023226,991.805949,962.176959,913.798803,907.004598,882.416043,871.248645,863.851602,892.638651,849.380136,833.455699,787.147015,793.590144,804.09499,796.148882,820.835895,829.991416,838.392486,844.904515,844.828049,860.115938,883.890182
Episode 4,3165.078909,4282.127366,4173.635501,3029.83763,2233.71688,2753.464475,2263.286582,802.416977,1090.597447,1431.917815,821.687056,870.696573,1141.543573,613.380564,0,0,0,0,976.0337,2807.370302,3683.3094,4034.766669,1857.667071,81.347527,0,145.411345,398.067392,540.452484,378.619452,35.250516,0,0,0,0,0,0
Episode 5,648.879075,634.164624,655.858203,688.038625,732.079187,775.989758,808.746532,833.232934,894.209012,922.391588,1002.145559,1097.17564,1183.162519,1320.183698,1441.516968,1563.461584,1672.017134,1782.108882,1851.95506,1967.074307,2108.883037,2227.001108,2373.210704,2475.611515,2572.683827,2695.431665,2811.243063,2936.136867,3101.772912,3234.971269,3339.482483,3451.960965,3622.777143,3766.607758,3944.670617,4083.313269
Episode 6,670.806153,675.931291,700.620609,734.08389,768.472123,796.817466,820.40391,865.434844,891.273512,947.714267,1013.428693,1086.782701,1190.695573,1285.327832,1380.39346,1467.465779,1555.486936,1619.295817,1710.365734,1817.552366,1910.480626,2020.386628,2103.857136,2186.250043,2284.163916,2377.889986,2477.116208,2601.012367,2705.288109,2792.196004,2883.928648,3011.014252,3121.759182,3253.265688,3360.883469,3334.641586
Episode 7,692.73323,709.533307,735.529234,762.946258,787.920086,810.73128,843.562085,867.468707,905.865545,948.778789,1012.131203,1090.118906,1163.724125,1237.573239,1307.605214,1378.106432,1436.944453,1508.925149,1588.700548,1661.604257,1742.72699,1811.0727,1881.689489,1959.821973,2035.928872,2114.704094,2205.4474,2286.682777,2359.493366,2434.644631,2526.961907,2611.351109,2705.829925,2788.709034,2769.662534,2748.119758
Episode 8,714.660308,736.301444,759.900592,782.904531,805.194663,830.906357,853.585592,881.311771,910.667971,967.958281,1030.421962,1091.361847,1152.402468,1212.097185,1271.963315,1327.676468,1388.072731,1451.256447,1511.99189,1575.669768,1634.780912,1698.180454,1764.271444,1829.63771,1895.961412,1966.579933,2033.790333,2097.977561,2163.004698,2234.198004,2302.545794,2374.521151,2442.32955,2427.547475,2411.864096,2402.361485
Episode 9,736.587385,759.936413,783.365954,805.901886,832.776389,855.813259,885.465527,917.355863,975.920709,1041.404712,1104.889887,1168.531756,1230.376561,1292.458327,1348.933046,1411.733727,1478.315097,1541.588669,1608.858238,1669.936066,1734.897893,1803.516199,1871.150527,1940.088271,2014.874465,2085.025018,2151.058602,2218.235718,2293.818695,2365.525796,2442.182882,2513.158882,2497.587558,2480.780686,2472.406638,2453.734201
Episode 10,758.514463,781.135007,803.338365,826.746647,849.066794,873.363499,898.372634,953.738576,1011.234043,1068.128209,1125.07821,1181.475083,1237.947268,1292.67188,1349.368417,1407.248991,1464.097754,1522.199879,1578.363037,1639.459665,1701.703682,1763.638989,1825.98419,1890.169512,1952.898003,2014.330966,2076.123605,2140.564204,2203.784863,2268.566456,2331.558146,2318.142491,2304.335251,2293.186896,2278.787987,2265.24979
Episode 11,780.441541,802.788064,825.522703,847.721999,870.969952,894.632957,949.378439,1005.311667,1060.918268,1116.560717,1171.89352,1227.269579,1281.653608,1337.156515,1393.334902,1448.927006,1505.235446,1560.437355,1620.778041,1681.774872,1742.595097,1803.650255,1865.760927,1927.036918,1987.56957,2048.308432,2110.568243,2172.12792,2234.585174,2296.014102,2283.020323,2269.800128,2258.108688,2244.546137,2231.477944,2220.586865
Episode 12,802.368618,836.771505,863.866231,903.096301,948.008289,1014.066823,1095.539098,1172.893162,1250.777557,1324.597839,1398.992703,1460.170996,1536.234053,1621.340853,1698.62834,1785.528071,1857.598556,1931.3762,2013.965095,2094.179552,2177.556367,2275.157732,2361.523451,2437.86703,2516.987564,2616.636218,2706.842959,2809.178769,2897.631078,2878.045311,2855.381435,2853.373762,2826.051858,2805.402069,2814.199964,2816.698965
Episode 13,2420.099679,2010.637062,1853.687399,1774.795111,1722.547366,1666.189083,1605.592827,1563.099623,1524.896689,1495.946716,1472.556,1449.639766,1411.702546,1400.039175,1359.122168,1324.699287,1278.977785,1258.643708,1227.56187,1204.729563,1184.263081,1185.948606,1143.692287,1118.163697,1074.088264,1062.295741,1053.02404,1036.900298,1040.776571,1035.16695,1029.114363,1021.921183,1010.704374,1008.918794,1012.351346,1008.743858
Episode 14,824.295696,846.945476,869.806666,892.968981,947.539031,1002.899945,1058.054653,1113.239755,1168.21028,1223.210618,1277.502784,1332.589992,1388.163955,1443.318479,1498.991844,1553.865485,1613.95214,1674.514882,1734.949033,1795.554475,1856.931684,1917.699958,1977.924098,2038.298752,2099.789105,2160.766699,2222.404359,2283.287146,2270.457237,2257.458694,2245.584182,2232.330247,2219.438928,2208.151869,2196.521442,2184.470272
Episode 15,846.222774,883.180868,920.4449,983.661955,1055.481098,1125.03215,1194.934357,1262.321252,1330.029632,1389.347015,1458.027189,1532.49348,1601.985428,1677.668226,1743.810955,1812.951262,1887.780353,1961.066982,2036.405608,2121.011507,2198.312714,2269.073626,2341.639423,2427.628853,2507.45362,2595.231175,2673.921528,2657.060473,2638.152624,2632.786989,2610.776588,2593.129062,2594.833526,2592.393014,2584.870874,2563.931864
Episode 16,868.149851,940.281058,1019.939753,1114.000504,1203.321811,1293.17081,1377.575311,1462.516327,1529.358498,1616.165455,1715.456776,1804.017646,1906.006225,1987.285227,2068.682758,2162.444183,2252.832987,2347.693357,2462.814396,2561.979006,2646.825181,2735.610119,2853.809777,2958.510256,3080.663961,3182.891407,3161.0965,3134.772752,3138.168618,3104.973851,3081.339507,3100.232513,3110.009169,3108.603356,3077.670253,3048.109009
Episode 17,890.076929,983.121727,1067.139414,1146.955581,1226.506639,1302.218293,1378.05834,1441.717537,1518.526038,1603.685782,1681.639834,1768.645251,1841.653322,1916.452186,1999.610688,2080.467972,2164.356829,2262.044046,2348.870837,2425.927693,2505.660569,2605.479757,2696.086153,2798.630599,2887.555958,2868.961263,2847.240408,2845.848793,2819.380598,2799.441284,2808.635432,2811.578521,2806.849454,2781.860705,2757.799163,2729.727046
Episode 18,943.947155,997.888715,1051.801071,1105.709514,1159.611808,1213.513556,1267.398854,1321.301176,1375.214546,1429.118267,1483.034113,1536.931103,1596.237227,1655.554599,1714.868832,1774.187156,1833.524214,1892.84653,1952.155547,2011.468185,2070.808182,2130.135637,2189.479381,2248.804554,2236.344129,2223.879392,2211.442401,2198.971116,2186.508721,2174.086153,2161.655031,2149.213401,2136.744033,2124.275913,2111.80228,2099.351793
Episode 19,997.817385,1071.514064,1136.23509,1198.559328,1260.339263,1318.274945,1379.848565,1443.866373,1505.689179,1570.249491,1630.503691,1695.014622,1762.085579,1828.42776,1895.703465,1967.292772,2035.486571,2100.607323,2166.558559,2238.833161,2308.209335,2381.358161,2450.208406,2435.994791,2420.771526,2411.974811,2395.215297,2380.511766,2375.049802,2367.600278,2357.70838,2341.366569,2325.309778,2307.967176,2296.00187,2404.154524
Episode 20,1051.687612,1176.165773,1263.673289,1345.254585,1414.270425,1492.90977,1578.452547,1657.385446,1744.370766,1818.417712,1894.298417,1977.811342,2059.086156,2143.151878,2240.275945,2327.108657,2404.593205,2484.578193,2583.795329,2674.196178,2776.096969,2864.899413,2847.395064,2826.772684,2825.746615,2800.375106,2781.258648,2790.378968,2793.417694,2788.978323,2764.79088,2741.458364,2714.173506,2703.340932,2837.037695,2979.587767
Episode 21,1105.557839,1256.238024,1355.135193,1433.662655,1520.644135,1614.923229,1701.043957,1796.534995,1876.343317,1957.048321,2046.861534,2133.882685,2224.244064,2330.519382,2424.221316,2506.454241,2591.712579,2700.546327,2798.566908,2910.719739,3006.777558,2988.548282,2966.429983,2968.405859,2940.358037,2919.981395,2934.400671,2941.31307,2938.988567,2912.272907,2886.589176,2856.00303,2845.72113,2988.500526,3142.230293,3295.33823
Episode 22,1159.428069,1248.213764,1314.606138,1380.923701,1448.796555,1513.880439,1581.741634,1644.551214,1711.23629,1780.767779,1849.365846,1919.011154,1993.782112,2064.484945,2131.459082,2199.398384,2274.988206,2347.064906,2423.740642,2495.177105,2481.001304,2465.5382,2457.921877,2440.494061,2425.557349,2421.981306,2415.949514,2406.893901,2389.854485,2373.144202,2354.821814,2343.139498,2454.399313,2569.248695,2683.898378,2789.380319
Episode 23,1213.298295,1371.604773,1473.634124,1573.160539,1663.077975,1759.651919,1841.532771,1923.993076,2014.250358,2101.667118,2191.965699,2296.970079,2390.212191,2472.613773,2557.749046,2665.053039,2762.156033,2872.628484,2967.857767,2950.906247,2930.138388,2932.205562,2905.607418,2886.235044,2900.018064,2906.617721,2904.365922,2878.747968,2854.065378,2824.64089,2814.629985,2955.814523,3107.520485,3258.653748,3382.937375,3536.885425
Episode 24,2338.88828,1875.368519,1731.4011,1648.954588,1572.877453,1496.3995,1444.215517,1398.933263,1366.11084,1340.960634,1317.007255,1274.868484,1265.631509,1220.284586,1186.234634,1138.245487,1122.077109,1092.609006,1073.560816,1057.569786,1069.425726,1026.277902,1004.148817,958.783203,953.980184,952.393289,939.320128,951.416282,951.620137,951.293151,949.554234,942.771313,947.87711,959.572687,962.422074,970.473438
Episode 25,1267.168522,1469.388583,1597.987404,1706.387525,1819.420748,1913.032663,2004.979187,2106.013487,2203.120277,2303.617553,2422.641857,2526.655329,2616.746923,2710.22247,2832.009852,2940.725448,3066.579007,3172.861759,3155.382333,3132.897934,3139.729531,3109.59211,3088.696688,3110.505477,3123.037166,3124.128934,3095.029789,3067.099249,3033.00812,3023.971685,3178.672755,3346.98943,3514.58203,3647.457939,3818.713159,3973.601772
Episode 26,1321.038752,1569.673681,1709.309923,1840.997076,1947.611064,2049.408917,2159.978159,2265.441291,2374.268857,2503.883592,2616.289895,2712.623138,2812.661091,2945.091577,3062.487031,3199.576933,3314.116435,3296.857158,3273.690226,3284.284762,3252.077717,3230.468477,3258.223426,3275.220328,3278.941009,3247.638063,3217.639206,3180.450604,3172.288592,3336.74749,3517.026569,3696.484962,3835.639582,4019.377665,4184.11558,4370.423829
Episode 27,1374.908978,1653.261779,1814.545438,1937.439348,2049.730668,2168.085079,2279.891885,2394.332302,2529.864703,2647.283556,2747.655335,2851.656099,2989.518031,3111.535133,3254.249035,3373.163968,3356.834266,3334.095992,3346.946062,3314.395982,3292.961575,3323.788856,3343.183554,3348.458782,3316.505235,3285.87661,3247.555026,3240.040469,3409.200933,3595.204876,3780.357918,3922.636713,4112.372637,4281.896758,4474.400369,4681.274997
Episode 28,1428.779205,1769.769694,1937.953945,2074.394739,2210.074503,2335.563395,2462.254997,2611.542766,2740.116106,2849.052701,2961.677916,3112.408329,3245.08462,3401.205964,3530.190772,3514.897245,3492.062379,3509.719004,3475.335973,3453.526385,3491.48224,3516.304867,3524.89538,3490.716435,3457.980533,3416.342325,3410.03368,3590.576959,3790.502219,3989.475709,4139.155266,4343.433536,4524.473455,4731.973816,4956.038549,5145.248605
Episode 29,1482.649435,1847.596159,2025.055965,2179.23361,2316.354574,2451.195962,2606.703357,2740.743218,2854.339059,2971.037079,3125.920247,3262.360032,3422.496033,3554.928553,3541.460601,3520.009079,3539.746166,3506.073621,3485.102859,3525.295059,3551.973682,3561.937879,3527.902107,3495.25906,3453.383721,3447.779983,3631.27918,3834.750771,4037.270906,4189.038243,4397.057741,4581.15053,4792.530035,5021.009007,5213.568276,5383.956567
Episode 30,1536.519662,1907.305856,2095.3342,2246.785561,2388.534156,2545.911799,2681.901145,2797.611044,2915.332829,3068.578637,3204.139213,3362.005069,3493.390345,3482.091374,3462.834053,3482.720415,3451.294638,3431.840504,3470.937473,3497.012334,3506.969791,3474.549783,3443.370703,3403.220121,3397.920054,3578.723967,3778.795083,3977.977663,4128.239615,4332.759929,4514.216189,4722.017535,4946.34644,5136.017471,5304.285494,5531.732485
Episode 31,1595.803983,1849.590971,1986.626523,2104.73883,2226.860839,2335.2164,2430.903246,2526.884533,2642.711087,2748.161421,2866.291291,2969.005459,2958.695162,2943.520866,2950.927592,2928.333412,2912.57632,2930.898502,2941.579814,2942.798637,2919.176698,2896.214888,2867.941628,2860.039516,3006.018674,3163.309689,3320.096856,3448.185053,3608.125483,3754.534535,3916.425308,4088.039805,4239.300349,4377.984279,4551.463123,4715.038442
Episode 32,1655.088304,1915.650082,2056.960297,2187.873439,2301.789313,2401.526789,2500.106609,2616.799106,2723.200875,2841.512568,2944.78545,2936.142248,2922.478704,2930.530478,2909.239594,2894.442683,2912.785812,2923.62413,2925.16468,2902.346725,2880.100185,2852.587007,2844.982887,2990.347422,3146.820716,3302.817247,3430.65063,3589.763155,3735.595535,3896.647702,4067.270811,4217.896431,4356.158118,4528.646293,4691.403311,4699.886263
Episode 33,1714.372625,1988.452852,2144.410331,2270.679108,2378.196335,2481.854276,2601.67144,2710.810531,2831.180423,2936.452196,2929.902725,2917.974828,2927.355771,2907.310577,2893.539234,2912.754805,2924.406477,2926.685844,2904.47696,2882.754092,2855.669815,2848.520896,2994.538586,3151.739129,3308.478371,3436.884926,3596.780513,3743.314079,3905.187391,4076.719608,4228.108209,4367.034113,4540.479349,4704.120924,4712.969647,4736.831182
Episode 34,1773.656946,2041.960476,2186.179398,2300.486974,2406.118326,2523.045197,2629.767572,2745.493349,2847.703174,2842.769917,2832.65426,2840.919184,2823.06358,2810.512115,2826.954567,2836.64293,2837.964638,2817.502259,2797.380282,2772.420955,2765.110377,2905.959346,3056.767199,3207.181165,3332.376759,3485.618932,3626.965556,3781.991913,3945.643775,4091.341248,4225.922178,4391.310263,4547.958589,4556.13563,4577.705974,4583.362976
Episode 35,2257.676881,1874.058464,1745.089329,1651.075383,1566.166327,1507.368402,1457.45234,1420.595476,1391.951636,1365.20953,1322.050695,1309.988615,1264.435275,1228.890674,1180.425814,1162.039673,1131.275611,1110.447865,1092.609984,1101.175528,1057.843075,1034.428941,989.06859,982.143448,978.317048,964.244747,974.062677,972.639925,970.740913,967.526006,959.543752,962.866137,972.466731,973.684657,979.860232,995.561245
Episode 36,1832.941267,1991.907468,2088.481114,2174.177352,2262.170466,2344.826658,2430.812445,2510.58999,2502.799136,2492.429839,2489.993508,2475.835254,2463.906023,2464.816392,2462.67456,2456.75519,2441.045811,2425.440684,2407.626361,2397.697152,2513.939521,2634.660811,2755.212642,2864.426793,2986.258219,3102.740314,3225.38466,3351.920176,3470.371519,3583.813358,3711.144796,3834.540178,3838.362141,3848.220039,3850.892213,3853.555028
Episode 37,1892.225588,2296.482751,2487.069557,2659.711159,2807.996931,2963.079096,3096.303897,3104.950882,3103.783425,3127.666214,3112.431677,3103.980982,3137.597976,3160.946697,3171.610651,3149.602573,3127.748735,3098.385595,3095.147408,3259.747115,3439.297103,3618.30702,3759.477316,3942.78285,4108.229255,4294.283717,4493.37138,4665.433402,4820.733032,5022.529034,5211.163078,5224.444066,5257.9214,5267.302892,5276.629358,5264.254061
Episode 38,1951.509909,2442.784796,2689.081808,2879.54827,3067.073125,3224.985318,3246.851604,3254.695979,3290.333004,3278.835183,3274.467012,3319.481898,3352.011197,3369.168406,3347.05943,3324.855514,3293.434535,3293.128342,3472.435635,3669.699559,3866.34479,4017.531976,4219.363835,4399.732257,4604.908535,4825.80003,5014.165997,5182.337501,5406.545375,5614.907468,5631.545376,5672.510918,5684.381579,5696.154432,5681.702817,5686.61159
Episode 39,2010.79423,2558.921499,2815.072566,3034.117471,3212.872235,3249.631778,3267.882579,3311.787694,3305.981127,3306.202072,3356.537357,3393.580637,3414.351988,3394.026452,3373.243946,3342.577337,3344.104213,3528.215093,3731.08573,3933.339597,4088.071061,4295.768471,4481.016349,4692.251938,4919.979176,5113.636565,5286.116168,5517.375646,5732.030286,5750.198949,5793.871641,5806.96046,5819.910133,5805.270617,5810.937848,5791.558689
Episode 40,2070.078551,2686.063317,2983.112408,3202.70135,3265.130833,3300.120309,3357.122288,3359.662006,3366.543157,3425.160007,3469.104171,3495.253954,3477.159627,3458.097746,3428.090987,3432.232677,3624.114309,3836.119539,4047.491528,4207.820528,4425.052939,4618.157357,4839.231247,5078.087845,5280.271356,5459.629191,5702.34833,5927.185195,5947.606471,5995.501933,6010.351809,6025.00795,6009.828351,6016.53661,5996.148557,5979.865027
Episode 41,2129.362872,2801.40427,3100.260781,3203.357016,3261.924034,3333.423579,3347.034866,3361.880494,3426.634277,3475.792208,3506.322887,3491.547014,3475.169879,3447.212283,3453.545901,3648.75546,3864.441665,4079.506636,4242.520181,4463.561481,4659.978543,4884.973062,5128.173522,5333.887699,5516.235646,5763.441891,5992.358695,6014.19327,6064.130856,6080.152301,6095.925533,6081.048906,6088.575636,6068.255586,6052.101828,6063.541616
Episode 42,2188.647193,2884.226047,3071.787835,3168.262579,3258.85596,3287.186644,3311.765706,3381.628412,3435.098773,3469.470697,3458.833506,3445.83334,3420.882604,3429.110149,3624.586885,3840.192258,4055.200596,4218.866632,4439.750561,4636.321642,4861.131061,5103.96939,5309.736329,5492.356914,5739.207344,5967.958166,5990.586742,6041.023434,6057.772018,6074.219487,6060.193584,6068.352485,6048.813541,6033.362353,6045.281419,6041.674345
Episode 43,2247.931514,2950.28165,3158.119946,3302.553145,3362.191356,3407.780734,3497.783445,3567.366306,3614.103201,3609.432671,3600.921871,3578.146958,3591.901628,3802.305622,4035.306658,4267.63664,4442.026386,4680.933786,4892.370033,5135.721389,5399.496712,5621.318614,5816.895797,6085.258379,6333.120763,6360.011355,6418.385297,6438.454162,6458.111358,6443.083164,6453.193483,6431.764192,6414.919664,6429.146961,6425.676141,6433.894106
Episode 44,2235.4791,3049.706044,3327.930528,3452.353789,3536.804172,3660.082532,3755.515214,3821.80007,3826.89035,3825.624134,3806.502766,3828.630523,4061.001821,4319.524535,4577.240285,4767.373851,5032.646735,5265.827662,5536.27385,5830.628054,6075.898019,6290.394941,6590.153115,6865.902982,6899.010209,6968.958977,6993.863246,7018.19208,7001.688599,7014.631562,6990.429328,6971.536429,6989.114784,6985.826304,6996.237812,7010.135029
Episode 45,2223.026684,3010.561687,3237.478524,3364.650762,3504.495502,3610.537735,3684.886379,3699.408074,3705.39842,3692.94037,3717.740377,3945.707131,4198.070488,4449.608947,4637.353274,4895.844706,5123.985038,5387.313611,5673.279581,5912.761725,6123.027158,6414.122015,6682.453826,6715.523733,6783.479041,6808.541671,6832.958452,6818.44885,6831.85512,6809.834321,6792.782657,6810.385555,6808.063166,6818.73738,6832.688606,6840.377353
Episode 46,2230.065006,1973.426394,1871.272649,1792.608393,1736.212049,1688.538392,1650.952624,1619.779872,1590.587302,1551.18511,1532.42195,1491.987832,1454.00823,1407.673937,1381.276747,1346.830263,1319.036522,1293.301608,1285.123133,1242.630847,1213.374039,1169.590788,1151.342719,1135.191363,1116.080169,1112.870536,1102.213658,1091.259923,1079.447995,1064.477713,1057.046196,1053.810154,1045.004737,1039.513419,1040.381195,1025.129075
Episode 47,2210.57427,3129.262778,3408.181056,3626.788843,3785.028485,3896.226426,3932.253709,3953.711164,3950.671656,3988.940349,4245.356785,4530.061579,4813.643527,5021.924288,5313.37539,5568.915735,5865.958801,6189.781486,6458.549623,6692.61203,7022.482752,7325.355915,7366.770276,7449.479308,7481.086524,7511.792404,7496.065661,7513.429796,7488.516471,7469.408668,7491.484676,7489.752381,7503.43778,7520.971529,7532.549142,7577.987949
Episode 48,2198.121857,3062.438915,3379.819422,3580.494707,3715.995304,3771.733534,3806.837434,3814.884874,3858.420773,4111.253285,4390.077844,4667.589032,4873.980954,5158.429772,5408.862909,5698.394313,6013.236999,6275.907144,6505.575044,6826.071012,7120.940759,7162.548979,7243.245218,7275.207421,7306.167181,7292.789301,7310.786369,7288.395428,7271.419022,7293.60317,7293.012266,7307.052468,7324.70334,7336.245543,7380.058991,7323.919801
Episode 49,2185.66944,2730.930801,2920.300395,3031.437327,3081.449424,3111.409875,3120.994525,3149.0315,3344.467835,3555.043808,3764.555944,3930.784708,4144.056694,4336.552795,4552.718018,4784.262211,4983.957301,5163.424328,5398.326343,5617.55454,5644.55944,5695.378865,5716.246886,5736.398564,5729.264413,5741.284128,5728.437742,5718.835082,5733.217119,5733.556741,5742.837576,5754.296674,5758.835779,5783.189805,5746.038092,5731.261033
Episode 50,2173.217027,2739.906425,2927.701044,3014.59122,3065.51487,3088.846855,3125.77154,3326.873611,3542.104247,3755.815269,3926.046842,4142.819564,4338.633828,4557.993156,4792.714152,4995.374669,5177.575282,5415.517669,5637.646855,5666.635128,5719.521182,5742.041499,5763.718889,5757.694498,5770.93826,5758.926243,5750.107038,5765.505178,5766.618848,5776.737955,5789.019,5794.356291,5819.756393,5782.731706,5768.364976,5723.312472
Episode 51,2160.764613,2722.458487,2885.097794,2969.242295,3011.830833,3059.380734,3264.278382,3481.187367,3695.869155,3868.271674,4084.849322,4280.950127,4499.557385,4732.918948,4935.107883,5117.290012,5353.539701,5574.374519,5604.524325,5657.799939,5681.331471,5703.905376,5699.305644,5713.408362,5702.727227,5695.067524,5711.014306,5712.920487,5723.58029,5736.30649,5742.020556,5767.351912,5731.482433,5717.771895,5673.941461,5722.644773
Episode 52,2148.312197,3081.314974,3358.791518,3496.443322,3614.837751,3908.679836,4217.605737,4520.610206,4752.853352,5056.172162,5325.062003,5630.519523,5960.086991,6237.731719,6481.824552,6815.581363,7123.588184,7177.476644,7269.612635,7311.834292,7352.191655,7346.881521,7372.621018,7356.695394,7345.638149,7373.965459,7378.647251,7397.886942,7420.496942,7436.76339,7485.872249,7432.218803,7415.67147,7348.485166,7436.615728,7469.829173
Episode 53,2135.859783,2837.182602,3037.480921,3166.257127,3433.026262,3704.186363,3967.67356,4176.358087,4436.523827,4669.962076,4930.286129,5208.466279,5447.024404,5659.769263,5940.434081,6201.388171,6245.648452,6318.790659,6353.571368,6386.688019,6384.65589,6406.183925,6395.635701,6388.651983,6411.725087,6416.560677,6432.466083,6450.87671,6462.460051,6499.205215,6456.961071,6443.153455,6390.368047,6456.918016,6481.227303,6470.345616
Episode 54,2123.40737,2882.948938,3128.23174,3452.206238,3763.556191,4059.358873,4292.522582,4577.855361,4832.811981,5115.73812,5417.430087,5675.453248,5904.746467,6208.00582,6489.474953,6542.113635,6626.092491,6667.5366,6706.833579,6707.103328,6733.09882,6723.474238,6717.576823,6744.722206,6751.575448,6770.547773,6792.1903,6807.055604,6849.704696,6804.812006,6791.330099,6734.585858,6810.032665,6838.631968,6828.174574,6731.566565
Episode 55,2110.954953,2751.364111,3117.393338,3428.663897,3712.75974,3939.495979,4203.992929,4441.494455,4700.40193,4973.908905,5210.677657,5422.992041,5696.348412,5951.329165,5999.188181,6072.805819,6110.513053,6146.104888,6148.705717,6172.625676,6166.436632,6163.175241,6187.519164,6194.675207,6211.907654,6231.290387,6243.599684,6279.237959,6241.066113,6229.280126,6180.959122,6244.029742,6267.571275,6258.132397,6175.960281,6132.71543
Episode 56,2098.50254,2401.349548,2585.69435,2748.641706,2890.650801,3040.781564,3181.992271,3328.613058,3479.046656,3618.48024,3750.491254,3900.221565,4044.447957,4059.923111,4082.841715,4095.025046,4106.467735,4108.037908,4115.837593,4114.630162,4114.222075,4121.959685,4124.544548,4130.086238,4136.234943,4134.546129,4139.781253,4123.007261,4114.06866,4094.216803,4107.557969,4109.102546,4100.796824,4070.772909,4052.346379,4030.790201
Episode 57,2202.45313,2045.408453,1972.225695,1920.383914,1876.875367,1840.564444,1808.765988,1778.687944,1743.364465,1719.733218,1684.251099,1644.749256,1600.681165,1567.863352,1530.610682,1497.15591,1464.913821,1442.609981,1401.009908,1366.895919,1324.60283,1296.748514,1270.103863,1246.746357,1232.398601,1213.852995,1195.151754,1175.975263,1155.018516,1138.341859,1124.05247,1106.613873,1091.061661,1079.123851,1058.046749,1050.242775
Episode 58,2194.33199,2331.880449,2445.244123,2552.158039,2659.409331,2764.627,2870.563536,2977.056192,3081.451739,3184.410696,3290.580868,3395.706525,3398.875913,3403.387911,3405.876817,3408.201536,3408.664716,3410.269027,3410.176198,3410.21736,3411.76871,3412.347048,3413.470015,3414.699579,3407.855085,3402.302973,3392.620914,3384.402327,3374.132007,3370.085344,3363.823159,3355.709366,3343.514252,3333.493154,3322.881052,3312.390044
Episode 59,2290.161441,2501.072132,2639.93637,2771.179526,2894.862214,3019.011873,3143.899194,3263.165008,3378.523887,3501.790052,3622.299957,3631.296703,3643.585888,3650.617754,3657.145135,3658.836035,3663.388005,3663.536301,3663.982197,3668.271811,3670.0312,3673.166149,3676.554603,3671.925344,3670.611708,3658.638241,3650.422399,3636.899828,3639.426271,3636.22888,3628.243338,3609.70726,3596.77599,3582.308861,3568.146354,3447.476369
Episode 60,2385.990891,2600.916465,2746.369063,2876.706855,3004.516393,3131.743947,3252.87959,3369.748787,3494.014538,3615.41119,3625.403401,3638.471431,3646.223148,3653.368179,3655.629711,3660.65427,3661.241774,3662.070175,3666.682507,3668.740144,3672.139554,3675.76768,3671.357358,3670.242165,3658.459004,3650.414036,3637.046237,3639.722108,3636.664054,3628.804545,3610.369396,3597.535713,3583.153726,3569.067906,3448.438787,3322.846714
Episode 61,2481.820342,2729.86743,2885.695312,3027.93256,3165.936613,3295.368936,3418.887549,3550.382684,3678.201169,3691.637882,3708.41912,3718.728294,3728.153613,3731.655024,3738.323066,3739.626781,3741.137874,3747.096019,3749.959931,3754.383317,3759.045998,3755.657786,3756.186787,3743.931247,3736.12527,3721.924506,3726.925589,3725.047763,3717.403393,3697.063701,3683.426186,3667.918533,3652.754387,3528.72615,3398.723908,3276.818036
Episode 62,2577.649792,2896.610065,3084.043781,3250.593157,3400.666156,3540.205469,3688.963446,3831.982614,3853.324517,3878.694994,3894.811769,3909.406679,3915.591086,3925.950191,3928.732731,3931.667867,3940.668307,3945.292567,3952.01493,3959.014502,3957.944093,3962.292125,3948.789214,3941.450946,3925.159216,3935.637433,3936.499706,3929.291453,3904.325548,3888.700441,3870.44186,3852.645365,3720.447795,3579.869699,3450.596635,3309.505978
Episode 63,2673.479242,2959.173315,3134.271697,3284.241542,3421.482828,3563.447256,3699.894936,3719.680872,3741.972655,3756.582037,3769.661334,3775.847152,3785.130389,3788.253056,3791.363768,3799.194827,3803.465838,3809.342044,3815.386411,3813.306489,3815.518614,3803.433691,3796.241786,3781.857236,3788.873439,3788.178717,3781.004017,3759.58092,3745.622597,3729.535722,3713.803416,3587.487672,3454.426683,3330.419054,3196.908704,3070.683304
